"","searchText","label","alias","description","uri","methodSitelinks","methodSitelinksResult","methodB","methodBResult","methodCMatch","methodCResult","methodC"
"151","animal models","Animal models",NA,"scientific article published on 01 July 1983","http://www.wikidata.org/entity/Q71816387",FALSE,NA,FALSE,NA,1,NA,FALSE
"152","animal models","Animal models",NA,"scientific article published on 01 January 1990","http://www.wikidata.org/entity/Q68501502",FALSE,NA,FALSE,NA,1,NA,FALSE
"153","animal models in the study","Animal models in the study of exercise-induced cardiac hypertrophy.",NA,"scientific article published on 20 April 2010","http://www.wikidata.org/entity/Q37734417",FALSE,NA,FALSE,NA,1,"Q37734417",TRUE
"154","animal models in the study","Animal models in the study of hepatitis C virus-associated liver pathologies.",NA,"scientific article published on June 2011","http://www.wikidata.org/entity/Q37886159",FALSE,NA,FALSE,NA,1,NA,FALSE
"155","animal models in the study","Animal models in the study of vomiting.",NA,"scientific article published on February 1990","http://www.wikidata.org/entity/Q37905198",FALSE,NA,FALSE,NA,1,NA,FALSE
"156","animal models in the study","Animal models in the study of the biological function of genes on human chromosome 21 and their role in the pathophysiology of Down syndrome.",NA,"scientific article published on January 1997","http://www.wikidata.org/entity/Q41595944",FALSE,NA,FALSE,NA,1,NA,FALSE
"157","animal models in the study","Animal models in the study of nutritional infertility.",NA,"scientific article published on December 2007","http://www.wikidata.org/entity/Q36992825",FALSE,NA,FALSE,NA,1,NA,FALSE
"158","animal models in the study","Animal models in the study of episodic hepatic encephalopathy in cirrhosis.",NA,"scientific article","http://www.wikidata.org/entity/Q36355359",FALSE,NA,FALSE,NA,1,NA,FALSE
"159","animal models in the study","Animal models in the study of protein kinase C isozymes.",NA,"scientific article published in January 2003","http://www.wikidata.org/entity/Q46235456",FALSE,NA,FALSE,NA,1,NA,FALSE
"160","animal models in the study","Animal models in the study of the unfolded protein response.",NA,"scientific article published on January 2011","http://www.wikidata.org/entity/Q37844233",FALSE,NA,FALSE,NA,1,NA,FALSE
"161","animal models in the study","Animal models in the study of the phenomenon of parasitism: filariae and other parasites.",NA,"scientific article published on January 1991","http://www.wikidata.org/entity/Q37023271",FALSE,NA,FALSE,NA,1,NA,FALSE
"162","animal models in the study","Animal models in the study of brain, behavior and bodily disease",NA,"scientific article published on 01 January 1981","http://www.wikidata.org/entity/Q71530678",FALSE,NA,FALSE,NA,1,NA,FALSE
"163","Animals that","Animals that randomly reorient at cues left by correlated random walkers do the Lévy walk.",NA,"scientific article published in May 2010","http://www.wikidata.org/entity/Q46173652",FALSE,NA,FALSE,NA,1,"Q46173652",TRUE
"164","Animals that","Animals That Swim",NA,NA,"http://www.wikidata.org/entity/Q4765030",FALSE,NA,FALSE,NA,1,NA,FALSE
"165","artificial selection","artificial selection",NA,"process by which humans use animal and plant breeding to selectively develop particular phenotypic traits","http://www.wikidata.org/entity/Q995745",FALSE,NA,FALSE,NA,7,"Q995745",TRUE
"166","artificial selection","selective breeding","artificial selection","process by which humans control animal and plant breeding by artificially selecting specific traits genetically determined","http://www.wikidata.org/entity/Q4023882",FALSE,NA,FALSE,NA,6,NA,FALSE
"167","artificial selection","Artificial Selection",NA,"album by Dance Gavin Dance","http://www.wikidata.org/entity/Q55604266",FALSE,NA,FALSE,NA,1,NA,FALSE
"168","artificial selection","Artificial selection for intrinsic aerobic endurance running capacity in rats.",NA,"scientific article","http://www.wikidata.org/entity/Q33931774",FALSE,NA,FALSE,NA,1,NA,FALSE
"169","artificial selection","Artificial selection for increased wheel-running behavior in house mice.",NA,"scientific article published in May 1998","http://www.wikidata.org/entity/Q55067663",FALSE,NA,FALSE,NA,1,NA,FALSE
"170","artificial selection","Artificial selection on relative brain size in the guppy reveals costs and benefits of evolving a larger brain.",NA,"scientific article published on 3 January 2013","http://www.wikidata.org/entity/Q36592964",FALSE,NA,FALSE,NA,1,NA,FALSE
"171","artificial selection","Artificial selection for determinate growth habit in soybean.",NA,"scientific article","http://www.wikidata.org/entity/Q33928320",FALSE,NA,FALSE,NA,1,NA,FALSE
"172","artificial selection","Artificial selection for a green revolution gene during japonica rice domestication.",NA,"scientific article","http://www.wikidata.org/entity/Q24596344",FALSE,NA,FALSE,NA,1,NA,FALSE
"173","artificial selection","ARTIFICIAL SELECTION: A POWERFUL TOOL FOR ECOLOGISTS",NA,NA,"http://www.wikidata.org/entity/Q56157497",FALSE,NA,FALSE,NA,1,NA,FALSE
"174","artificial selection","Artificial selection for short and long attack latencies in wildMus musculus domesticus",NA,"article","http://www.wikidata.org/entity/Q57095129",FALSE,NA,FALSE,NA,1,NA,FALSE
"175","bad luck","misfortune","bad luck","experience of negative events due to chance","http://www.wikidata.org/entity/Q690140",FALSE,NA,FALSE,NA,3,"Q690140",TRUE
"176","bad luck","Bad Luck",NA,"1960 film by Andrzej Munk","http://www.wikidata.org/entity/Q4235137",FALSE,NA,FALSE,NA,1,NA,FALSE
"177","bad luck","Bad Luck",NA,"episode of Grimm (S4 E14)","http://www.wikidata.org/entity/Q26218150",FALSE,NA,FALSE,NA,1,NA,FALSE
"178","bad luck","Bad Luck",NA,"1975 single by Harold Melvin & the Blue Notes","http://www.wikidata.org/entity/Q4840358",FALSE,NA,FALSE,NA,1,NA,FALSE
"179","bad luck","Bad Luck",NA,"1992 single by Social Distortion","http://www.wikidata.org/entity/Q4840360",FALSE,NA,FALSE,NA,1,NA,FALSE
"180","bad luck","Bad Luck",NA,"2015 film by Thomas Woschitz","http://www.wikidata.org/entity/Q20855648",FALSE,NA,FALSE,NA,1,NA,FALSE
"181","bad luck","Bad Luck and Trouble",NA,"book by Lee Child","http://www.wikidata.org/entity/Q4840367",FALSE,NA,FALSE,NA,1,NA,FALSE
"182","bad luck","Bad Luck Blackie",NA,"1949 film by Tex Avery","http://www.wikidata.org/entity/Q2495478",FALSE,NA,FALSE,NA,2,NA,FALSE
"183","bad luck","Bad Luck Streak in Dancing School",NA,"album by Warren Zevon","http://www.wikidata.org/entity/Q4840363",FALSE,NA,FALSE,NA,1,NA,FALSE
"184","Baltic Sea","Baltic Sea",NA,"sea in Northern Europe bounded by the Scandinavian Peninsula, the mainland of Europe, and the Danish islands","http://www.wikidata.org/entity/Q545",TRUE,"Q545",FALSE,NA,24,"Q545",TRUE
"185","Baltic Sea","Baltic Sea anomaly",NA,"interpretations of an indistinct sonar image taken by P. Lindberg and D. Åsberg while treasure-hunting on the floor of the northern Baltic Sea at the center of the Bothnian Sea in June 2011","http://www.wikidata.org/entity/Q3875080",FALSE,NA,FALSE,NA,2,NA,FALSE
"186","Baltic Sea","Baltic Sea campaigns",NA,"part of the Eastern Front during WWII","http://www.wikidata.org/entity/Q2005006",FALSE,NA,FALSE,NA,4,NA,FALSE
"187","Baltic Sea","Baltic Sea Division",NA,"division","http://www.wikidata.org/entity/Q553620",FALSE,NA,FALSE,NA,4,NA,FALSE
"188","Baltic Sea","Baltic Sea vertical datum",NA,"vertical datum based on Baltic Sea level","http://www.wikidata.org/entity/Q1960194",FALSE,NA,FALSE,NA,1,NA,FALSE
"189","Baltic Sea","Baltic Sea basin",NA,NA,"http://www.wikidata.org/entity/Q11086709",FALSE,NA,FALSE,NA,3,NA,FALSE
"190","Baltic Sea","Baltic Sea Academy",NA,NA,"http://www.wikidata.org/entity/Q7078123",FALSE,NA,FALSE,NA,0,NA,FALSE
"191","Baltic Sea","Baltic Sea Science Center",NA,"marine aquarium and education center in Stockholm, Sweden","http://www.wikidata.org/entity/Q66459086",FALSE,NA,FALSE,NA,3,NA,FALSE
"192","Baltic Sea","Baltic Sea management: Successes and failures.",NA,"scientific article","http://www.wikidata.org/entity/Q30960902",FALSE,NA,FALSE,NA,1,NA,FALSE
"193","Baltic Sea","Baltic Sea hazardous substances management: results and challenges.",NA,"scientific article published on May 2004","http://www.wikidata.org/entity/Q35777315",FALSE,NA,FALSE,NA,1,NA,FALSE
"194","behavioral process","Behavioral processes underlying the intake suppressive effects of melanocortin 3/4 receptor activation in the rat.",NA,"scientific article published in March 2002","http://www.wikidata.org/entity/Q43967922",FALSE,NA,FALSE,NA,1,NA,FALSE
"195","behavioral process","Behavioral processes and costs of co-existence in female spotted hyenas: a life history perspective",NA,NA,"http://www.wikidata.org/entity/Q56638204",FALSE,NA,FALSE,NA,1,NA,FALSE
"196","behavioral process","Behavioral processes underlying the decline of narcissists' popularity over time.",NA,"scientific article published on 20 July 2015","http://www.wikidata.org/entity/Q50887448",FALSE,NA,FALSE,NA,1,NA,FALSE
"197","behavioral process","general adaptation syndrome, behavioral process","behavioral process during general adaptation syndrome","The set of behavioral processes that occur as part of the general adaptation syndrome, the response of the body to a strong, stressful stimulus.","http://www.wikidata.org/entity/Q21110780",FALSE,NA,FALSE,NA,2,"Q21110780",TRUE
"198","behavioral process","Behavioral processes mediating phencyclidine-induced decreases in voluntary sucrose consumption.",NA,"scientific article published on 31 August 2007","http://www.wikidata.org/entity/Q43074565",FALSE,NA,FALSE,NA,1,NA,FALSE
"199","behavioral process","Behavioral Processes in Long-Lag Intervention Studies.",NA,"scientific article published in May 2017","http://www.wikidata.org/entity/Q47340736",FALSE,NA,FALSE,NA,1,NA,FALSE
"200","behavioral process","Behavioral Processes Underlying Reward Processing in Depression",NA,"clinical trial","http://www.wikidata.org/entity/Q65544339",FALSE,NA,FALSE,NA,2,NA,FALSE
"201","belief that","Belief that Experiments Work and Equal Distribution of Ignorance: What Happens when these Tendencies Compete?",NA,"scientific article","http://www.wikidata.org/entity/Q54736924",FALSE,NA,FALSE,NA,1,"Q54736924",TRUE
"202","better observation","Better observational studies make better economic evaluations",NA,"scientific article published on 01 August 2000","http://www.wikidata.org/entity/Q74214748",FALSE,NA,FALSE,NA,1,"Q74214748",TRUE
"203","Biodiversity Heritage","Biodiversity Heritage Library",NA,"digital library, online database and large-scale digitization project for biodiversity literature","http://www.wikidata.org/entity/Q172266",FALSE,NA,FALSE,NA,7,"Q172266",TRUE
"204","Biodiversity Heritage","Biodiversity Heritage Library Consortium",NA,"a worldwide consortium of natural history, botanical, research, and national libraries working together to digitize the natural history literature held in their collections.","http://www.wikidata.org/entity/Q43777620",FALSE,NA,FALSE,NA,2,NA,FALSE
"205","Biodiversity Heritage","Biodiversity Heritage Library for Europe",NA,NA,"http://www.wikidata.org/entity/Q864262",FALSE,NA,FALSE,NA,2,NA,FALSE
"206","Biodiversity Heritage","Biodiversity Heritage Library Australia",NA,"The Australian component of the Biodiversity Heritage Library","http://www.wikidata.org/entity/Q56611233",FALSE,NA,FALSE,NA,1,NA,FALSE
"207","Biodiversity Heritage Library","Biodiversity Heritage Library",NA,"digital library, online database and large-scale digitization project for biodiversity literature","http://www.wikidata.org/entity/Q172266",FALSE,NA,FALSE,NA,7,"Q172266",TRUE
"208","Biodiversity Heritage Library","Biodiversity Heritage Library Consortium",NA,"a worldwide consortium of natural history, botanical, research, and national libraries working together to digitize the natural history literature held in their collections.","http://www.wikidata.org/entity/Q43777620",FALSE,NA,FALSE,NA,2,NA,FALSE
"209","Biodiversity Heritage Library","Biodiversity Heritage Library for Europe",NA,NA,"http://www.wikidata.org/entity/Q864262",FALSE,NA,FALSE,NA,2,NA,FALSE
"210","Biodiversity Heritage Library","Biodiversity Heritage Library Australia",NA,"The Australian component of the Biodiversity Heritage Library","http://www.wikidata.org/entity/Q56611233",FALSE,NA,FALSE,NA,1,NA,FALSE
"211","bird numbers","Bird Number Two Airport",NA,NA,"http://www.wikidata.org/entity/Q49745165",FALSE,NA,FALSE,NA,1,"Q49745165",TRUE
"212","bird species","Bird species and traits associated with logged and unlogged forest in Borneo.",NA,"scientific article","http://www.wikidata.org/entity/Q33287028",FALSE,NA,FALSE,NA,1,"Q33287028",TRUE
"213","bird species","Bird species potentially involved in introduction, amplification, and spread of West Nile virus in a Mediterranean wetland, the Camargue (Southern France).",NA,"scientific article published on January 2007","http://www.wikidata.org/entity/Q40453400",FALSE,NA,FALSE,NA,1,NA,FALSE
"214","bird species","Bird Species Recognition Using Support Vector Machines",NA,"article","http://www.wikidata.org/entity/Q59214368",FALSE,NA,FALSE,NA,1,NA,FALSE
"215","bird species","Bird species in Mediterranean pine plantations exhibit different characteristics to those in natural reforested woodlands.",NA,"scientific article","http://www.wikidata.org/entity/Q33755870",FALSE,NA,FALSE,NA,1,NA,FALSE
"216","bird species","Bird species richness and abundance in wandoo woodland and in tree plantations on farmland at Baker's Hill, Western Australia",NA,"article","http://www.wikidata.org/entity/Q56552331",FALSE,NA,FALSE,NA,1,NA,FALSE
"217","bird species","Bird species new to science described in the 2000s",NA,"Wikimedia list article","http://www.wikidata.org/entity/Q19695413",FALSE,NA,FALSE,NA,1,NA,FALSE
"218","bird species","Bird Species Diversity of the Mitidja Plain (Northern Algeria) with Emphasis on the Dynamics of Invasive and Expanding Species",NA,"article","http://www.wikidata.org/entity/Q58382213",FALSE,NA,FALSE,NA,1,NA,FALSE
"219","bird species","Bird species richness and diversity in relation to vegetation in Bavi National Park, Vietnam",NA,"article","http://www.wikidata.org/entity/Q56673394",FALSE,NA,FALSE,NA,1,NA,FALSE
"220","bird species","Bird species composition and feeding guilds based on point count and mist netting methods at the paya indah wetland reserve, peninsular malaysia.",NA,"scientific article published on December 2010","http://www.wikidata.org/entity/Q37284085",FALSE,NA,FALSE,NA,1,NA,FALSE
"221","bird species","Bird species new to science",NA,"Wikimedia list article","http://www.wikidata.org/entity/Q4177779",FALSE,NA,FALSE,NA,1,NA,FALSE
"222","bitter tastes","bitter taste",NA,"symptom","http://www.wikidata.org/entity/Q21120241",FALSE,NA,FALSE,NA,2,"Q21120241",TRUE
"223","bitter tastes","Bitter taste receptors on airway smooth muscle bronchodilate by localized calcium signaling and reverse obstruction",NA,"scientific article","http://www.wikidata.org/entity/Q22337231",FALSE,NA,FALSE,NA,1,NA,FALSE
"224","bitter tastes","detection of chemical stimulus involved in sensory perception of bitter taste","bitter taste detection","The series of events required for a bitter taste stimulus to be received and converted to a molecular signal.","http://www.wikidata.org/entity/Q14886169",FALSE,NA,FALSE,NA,2,NA,FALSE
"225","bitter tastes","bitter taste receptor activity",NA,"Combining with soluble bitter compounds to initiate a change in cell activity. These receptors are responsible for the sense of bitter taste.","http://www.wikidata.org/entity/Q14886165",FALSE,NA,FALSE,NA,2,NA,FALSE
