"","searchText","label","alias","description","uri","methodSitelinks","methodSitelinksResult","methodB","methodBResult","methodCMatch","methodCResult","methodC"
"159","American universities","American University of Sharjah",NA,NA,"http://www.wikidata.org/entity/Q4115992",FALSE,NA,FALSE,NA,10,NA,FALSE
"160","American universities","American University Law Review",NA,"journal","http://www.wikidata.org/entity/Q15755338",FALSE,NA,FALSE,NA,1,NA,FALSE
"161","American universities","American University in Bulgaria",NA,"university","http://www.wikidata.org/entity/Q469484",FALSE,NA,FALSE,NA,9,NA,FALSE
"162","American universities","colleges and universities in the United States","American universities and colleges","Wikimedia list article","http://www.wikidata.org/entity/Q1849445",FALSE,NA,FALSE,NA,3,NA,FALSE
"163","American universities","American Universities Field Staff reports: Asia",NA,"journal","http://www.wikidata.org/entity/Q27718938",FALSE,NA,FALSE,NA,1,NA,FALSE
"164","American universities","American universities at risk.",NA,"scientific article published on 3 December 2012","http://www.wikidata.org/entity/Q45733109",FALSE,NA,FALSE,NA,1,NA,FALSE
"165","American universities","American Universities Field Staff reports: Africa",NA,"journal","http://www.wikidata.org/entity/Q27718751",FALSE,NA,FALSE,NA,1,NA,FALSE
"166","American universities","American Universities and Colleges",NA,NA,"http://www.wikidata.org/entity/Q64290025",FALSE,NA,FALSE,NA,1,NA,FALSE
"167","American universities","American Universities Field Staff reports: North America",NA,"journal","http://www.wikidata.org/entity/Q27718743",FALSE,NA,FALSE,NA,1,NA,FALSE
"168","American universities","American universities operate fewer industry trials.",NA,"scientific article published in February 2003","http://www.wikidata.org/entity/Q48606756",FALSE,NA,FALSE,NA,1,NA,FALSE
"169","American universities","American Universities and Game-Rearing",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q60125841",FALSE,NA,FALSE,NA,2,NA,FALSE
"170","American universities","American Universities Field Staff reports: South America",NA,"journal","http://www.wikidata.org/entity/Q27718939",FALSE,NA,FALSE,NA,1,NA,FALSE
"171","American universities","American Universities: Who Next at Caltech?",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q59011187",FALSE,NA,FALSE,NA,2,NA,FALSE
"172","analytical mechanics","analytical mechanics",NA,"formalism of mechanics based on the least action principle","http://www.wikidata.org/entity/Q833065",FALSE,NA,FALSE,NA,6,"Q833065",TRUE
"173","analytical mechanics","Analytical mechanics",NA,NA,"http://www.wikidata.org/entity/Q21653530",FALSE,NA,FALSE,NA,1,NA,FALSE
"174","analytical mechanics","Analytical Mechanics",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q60426216",FALSE,NA,FALSE,NA,2,NA,FALSE
"175","analytical mechanics","Analytical mechanics and analysis of orthodontic tooth movements",NA,"scientific article published on 01 August 1982","http://www.wikidata.org/entity/Q72063542",FALSE,NA,FALSE,NA,1,NA,FALSE
"176","analytical mechanics","Analytical Mechanics Associates (United States)",NA,"company in Hampton, United States","http://www.wikidata.org/entity/Q41568369",FALSE,NA,FALSE,NA,4,NA,FALSE
"177","analytical mechanics","Analytical mechanics representations of a moving charged particle in a magnetic field with radiation friction",NA,"article published in 2012","http://www.wikidata.org/entity/Q66678210",FALSE,NA,FALSE,NA,1,NA,FALSE
"178","angle variables","Angle variable holonomy in adiabatic excursion of an integrable Hamiltonian",NA,"scientific article (publication date: February 1985)","http://www.wikidata.org/entity/Q29038980",FALSE,NA,FALSE,NA,1,"Q29038980",TRUE
"179","angular momentum","angular momentum",NA,"measure of the extent to which an object will continue to rotate in the absence of an applied torque","http://www.wikidata.org/entity/Q161254",FALSE,NA,FALSE,NA,9,"Q161254",TRUE
"180","angular momentum","Angular Momentum",NA,"162nd strip of the webcomic xkcd","http://www.wikidata.org/entity/Q18612135",FALSE,NA,FALSE,NA,1,NA,FALSE
"181","angular momentum","Angular momentum operator",NA,"quantum mechanical operator related to rotational symmetry","http://www.wikidata.org/entity/Q1190143",FALSE,NA,FALSE,NA,1,NA,FALSE
"182","angular momentum","Angular momentum sum rules for x-ray absorption",NA,NA,"http://www.wikidata.org/entity/Q58168179",FALSE,NA,FALSE,NA,1,NA,FALSE
"183","angular momentum","Angular momentum transport in turbulent flow between independently rotating cylinders.",NA,"scientific article published on 10 January 2011","http://www.wikidata.org/entity/Q53433899",FALSE,NA,FALSE,NA,1,NA,FALSE
"184","angular momentum","Angular momentum synergies during walking.",NA,"scientific article published on 4 July 2009","http://www.wikidata.org/entity/Q48536318",FALSE,NA,FALSE,NA,1,NA,FALSE
"185","angular momentum","Angular momentum during unexpected multidirectional perturbations delivered while walking.",NA,"scientific article published on 21 January 2013","http://www.wikidata.org/entity/Q46173876",FALSE,NA,FALSE,NA,1,NA,FALSE
"186","angular momentum","Angular momentum-induced circular dichroism in non-chiral nanostructures.",NA,"scientific article published on 12 September 2014","http://www.wikidata.org/entity/Q54114830",FALSE,NA,FALSE,NA,1,NA,FALSE
"187","angular momentum","Angular momentum transport in stellar interiors constrained by rotational splittings of mixed modes in red giants",NA,"scientific article published in Astronomy and Astrophysics","http://www.wikidata.org/entity/Q58263358",FALSE,NA,FALSE,NA,1,NA,FALSE
"188","angular momentum","Angular Momentum of Continua",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q58980347",FALSE,NA,FALSE,NA,2,NA,FALSE
"189","Annalen der","Annalen der Physik",NA,"German physics journal","http://www.wikidata.org/entity/Q275655",TRUE,"Q275655",FALSE,NA,7,"Q275655",TRUE
"190","Annalen der","Annalen der Chemie und Pharmacie",NA,"scientific journal","http://www.wikidata.org/entity/Q28064608",FALSE,NA,FALSE,NA,1,NA,FALSE
"191","Annalen der","Annalen der Pharmacie",NA,"scientific journal","http://www.wikidata.org/entity/Q28064607",FALSE,NA,FALSE,NA,1,NA,FALSE
"192","Annalen der","Annalen der Botanick",NA,"journal","http://www.wikidata.org/entity/Q5696304",FALSE,NA,FALSE,NA,2,NA,FALSE
"193","Annalen der","Neue Jahrbücher der Berg- und Hüttenkunde","Annalen der Berg- und Hüttenkunde","scientific journal","http://www.wikidata.org/entity/Q33650194",FALSE,NA,FALSE,NA,1,NA,FALSE
"194","Annalen der","Annalen der Wetterauischen Gesellschaft für die gesammte Naturkunde",NA,NA,"http://www.wikidata.org/entity/Q41073148",FALSE,NA,FALSE,NA,1,NA,FALSE
"195","Annalen der","Annalen der Philosophie und philosophischen Kritik",NA,"journal 1924-1929","http://www.wikidata.org/entity/Q26849817",FALSE,NA,FALSE,NA,1,NA,FALSE
"196","Annalen der","Annals of Mathematics","Annalen der Mathematik","journal","http://www.wikidata.org/entity/Q564426",FALSE,NA,FALSE,NA,3,NA,FALSE
"197","Annalen der","Liebigs Annalen der Chemie","Annalen der Chemie","scientific journal","http://www.wikidata.org/entity/Q662963",FALSE,NA,FALSE,NA,3,NA,FALSE
"198","Annalen der","Annals of the Joseon Dynasty","Annalen der Joseon-Dynastie","annals","http://www.wikidata.org/entity/Q497030",FALSE,NA,FALSE,NA,2,NA,FALSE
"199","Annalen der Physik","Annalen der Physik",NA,"German physics journal","http://www.wikidata.org/entity/Q275655",TRUE,"Q275655",FALSE,NA,7,"Q275655",TRUE
"200","Annalen der Physik","Annalen der Physik und Chemie",NA,NA,"http://www.wikidata.org/entity/Q19130680",FALSE,NA,FALSE,NA,NA,NA,FALSE
"201","Annalen der Physik","Annalen der Physik und Chemie",NA,NA,"http://www.wikidata.org/entity/Q19130675",FALSE,NA,FALSE,NA,NA,NA,FALSE
"202","annus mirabilis","annus mirabilis",NA,"Latin phrase referring to several years during which events of major importance occurred","http://www.wikidata.org/entity/Q567424",TRUE,"Q567424",FALSE,NA,2,NA,FALSE
"203","annus mirabilis","Annus Mirabilis papers",NA,"papers of Albert Einstein published in the Annalen der Physik scientific journal in 1905","http://www.wikidata.org/entity/Q51497",TRUE,"Q51497",FALSE,NA,2,NA,FALSE
"204","annus mirabilis","Annus Mirabilis",NA,"poem by John Dryden","http://www.wikidata.org/entity/Q567422",FALSE,NA,FALSE,NA,3,"Q567422",TRUE
"205","annus mirabilis","Annus Mirabilis of 1759",NA,"term used to describe a string of notable British victories over French-led opponents during the Seven Years' War","http://www.wikidata.org/entity/Q4769788",FALSE,NA,FALSE,NA,0,NA,FALSE
"206","annus mirabilis","Annus Mirabilis: The Year of Wonders",NA,NA,"http://www.wikidata.org/entity/Q19109897",FALSE,NA,FALSE,NA,NA,NA,FALSE
"207","annus mirabilis","Annus Mirabilis or",NA,NA,"http://www.wikidata.org/entity/Q19045240",FALSE,NA,FALSE,NA,NA,NA,FALSE
"208","annus mirabilis","Annus mirabilis : a cherddi eraill",NA,"edition; published in 1984","http://www.wikidata.org/entity/Q76470999",FALSE,NA,FALSE,NA,1,NA,FALSE
"209","annus mirabilis","Annus mirabilis 1664.",NA,"scientific article published in October 1988","http://www.wikidata.org/entity/Q45898416",FALSE,NA,FALSE,NA,1,NA,FALSE
"210","annus mirabilis","Year of Wonders","Annus mirabilis","book by Geraldine Brooks","http://www.wikidata.org/entity/Q3618204",FALSE,NA,FALSE,NA,2,NA,FALSE
"211","Annus Mirabilis","annus mirabilis",NA,"Latin phrase referring to several years during which events of major importance occurred","http://www.wikidata.org/entity/Q567424",TRUE,"Q567424",FALSE,NA,2,NA,FALSE
"212","Annus Mirabilis","Annus Mirabilis papers",NA,"papers of Albert Einstein published in the Annalen der Physik scientific journal in 1905","http://www.wikidata.org/entity/Q51497",TRUE,"Q51497",FALSE,NA,2,NA,FALSE
"213","Annus Mirabilis","Annus Mirabilis",NA,"poem by John Dryden","http://www.wikidata.org/entity/Q567422",FALSE,NA,FALSE,NA,3,"Q567422",TRUE
"214","Annus Mirabilis","Annus Mirabilis of 1759",NA,"term used to describe a string of notable British victories over French-led opponents during the Seven Years' War","http://www.wikidata.org/entity/Q4769788",FALSE,NA,FALSE,NA,0,NA,FALSE
"215","Annus Mirabilis","Annus Mirabilis: The Year of Wonders",NA,NA,"http://www.wikidata.org/entity/Q19109897",FALSE,NA,FALSE,NA,NA,NA,FALSE
"216","Annus Mirabilis","Annus Mirabilis or",NA,NA,"http://www.wikidata.org/entity/Q19045240",FALSE,NA,FALSE,NA,NA,NA,FALSE
"217","Annus Mirabilis","Annus mirabilis : a cherddi eraill",NA,"edition; published in 1984","http://www.wikidata.org/entity/Q76470999",FALSE,NA,FALSE,NA,1,NA,FALSE
"218","Annus Mirabilis","Annus mirabilis 1664.",NA,"scientific article published in October 1988","http://www.wikidata.org/entity/Q45898416",FALSE,NA,FALSE,NA,1,NA,FALSE
"219","Annus Mirabilis","Year of Wonders","Annus mirabilis","book by Geraldine Brooks","http://www.wikidata.org/entity/Q3618204",FALSE,NA,FALSE,NA,2,NA,FALSE
"220","Annus Mirabilis papers","Annus Mirabilis papers",NA,"papers of Albert Einstein published in the Annalen der Physik scientific journal in 1905","http://www.wikidata.org/entity/Q51497",TRUE,"Q51497",FALSE,NA,2,"Q51497",TRUE
"221","antisymmetric part","Antisymmetric part of the dynamic structure function of liquid 4He",NA,"scientific article published on 01 February 1989","http://www.wikidata.org/entity/Q78013562",FALSE,NA,FALSE,NA,1,"Q78013562",TRUE
"222","aortic aneurysm","aortic aneurysm",NA,"orta to greater than 1.5 times normal size.","http://www.wikidata.org/entity/Q616003",FALSE,NA,FALSE,NA,5,"Q616003",TRUE
"223","aortic aneurysm","Aortic aneurysm",NA,"scientific article published on 01 April 1975","http://www.wikidata.org/entity/Q66914033",FALSE,NA,FALSE,NA,1,NA,FALSE
"224","aortic aneurysm","Aortic aneurysm",NA,"scientific article published on 01 October 1985","http://www.wikidata.org/entity/Q69826548",FALSE,NA,FALSE,NA,1,NA,FALSE
"225","aortic aneurysm","Aortic aneurysm",NA,"scientific article published on 01 December 1952","http://www.wikidata.org/entity/Q73040464",FALSE,NA,FALSE,NA,1,NA,FALSE
"226","aortic aneurysm","Aortic Aneurysm",NA,NA,"http://www.wikidata.org/entity/Q58732065",FALSE,NA,FALSE,NA,1,NA,FALSE
"227","aortic aneurysm","Aortic aneurysm",NA,"scientific article published on 01 June 1960","http://www.wikidata.org/entity/Q79149256",FALSE,NA,FALSE,NA,1,NA,FALSE
"228","aortic aneurysm","abdominal aortic aneurysm","AORTIC ANEURYSM, FAMILIAL ABDOMINAL 1","aortic aneurysm that is located in the abdominal aorta","http://www.wikidata.org/entity/Q2256736",TRUE,"Q2256736",TRUE,"Q2256736",5,NA,FALSE
"229","aortic aneurysm","Loeys-Dietz syndrome","Aortic aneurysm syndrome due to TGF-beta receptors anomalies","Human disease","http://www.wikidata.org/entity/Q3508669",FALSE,NA,FALSE,NA,4,NA,FALSE
"230","aortic aneurysm","Aortic aneurysms: an immune disease with a strong genetic component",NA,"scientific article","http://www.wikidata.org/entity/Q34402629",FALSE,NA,FALSE,NA,1,NA,FALSE
"231","aortic aneurysm","Aortic aneurysmal disease and cutis laxa caused by defects in the elastin gene.",NA,"scientific article published on 5 August 2005","http://www.wikidata.org/entity/Q43146810",FALSE,NA,FALSE,NA,1,NA,FALSE
"232","Arnold Sommerfeld","Arnold Sommerfeld",NA,"physicist","http://www.wikidata.org/entity/Q77078",TRUE,"Q77078",FALSE,NA,117,"Q77078",TRUE
"233","Arnold Sommerfeld","Arnold Sommerfeld Prize",NA,"award","http://www.wikidata.org/entity/Q694738",FALSE,NA,FALSE,NA,1,NA,FALSE
"234","Arnold Sommerfeld","Arnold Sommerfeld Center",NA,NA,"http://www.wikidata.org/entity/Q696322",FALSE,NA,FALSE,NA,1,NA,FALSE
"235","Arthur Eddington","Arthur Eddington",NA,"British astrophysicist","http://www.wikidata.org/entity/Q215022",TRUE,"Q215022",FALSE,NA,108,"Q215022",TRUE
"236","Arthur Eddington","Arthur Eddington was innocent!",NA,NA,"http://www.wikidata.org/entity/Q56491524",FALSE,NA,FALSE,NA,1,NA,FALSE
"237","Ashkenazi Jews","Ashkenazi Jews",NA,"Jewish ethnic group","http://www.wikidata.org/entity/Q34069",TRUE,"Q34069",TRUE,"Q34069",15,"Q34069",TRUE
"238","Ashkenazi Jews","Ashkenazi Jewish genetic disorders.",NA,"scientific article","http://www.wikidata.org/entity/Q35934030",FALSE,NA,FALSE,NA,1,NA,FALSE
"239","Ashkenazi Jews","Ashkenazi Jewish mtDNA haplogroup distribution varies among distinct subpopulations: lessons of population substructure in a closed group.",NA,"scientific article","http://www.wikidata.org/entity/Q34605384",FALSE,NA,FALSE,NA,1,NA,FALSE
"240","Ashkenazi Jews","Ashkenazi Jewish screening in the twenty-first century.",NA,"scientific article","http://www.wikidata.org/entity/Q34117000",FALSE,NA,FALSE,NA,1,NA,FALSE
"241","Ashkenazi Jews","Ashkenazi Jewish origin protects against formation of antibodies to infliximab and therapy failure.",NA,"scientific article","http://www.wikidata.org/entity/Q36151324",FALSE,NA,FALSE,NA,1,NA,FALSE
"242","Ashkenazi Jews","Ashkenazi Jews and breast cancer: the consequences of linking ethnic identity to genetic disease",NA,"scientific article","http://www.wikidata.org/entity/Q24675652",FALSE,NA,FALSE,NA,1,NA,FALSE
"243","Ashkenazi Jews","Ashkenazi Jewish centenarians do not demonstrate enrichment in mitochondrial haplogroup J",NA,"scientific article","http://www.wikidata.org/entity/Q33377017",FALSE,NA,FALSE,NA,1,NA,FALSE
"244","Ashkenazi Jews","Ashkenazi Jewish intelligence",NA,"notion that Ashkenazi Jews are smarter than other ethnic groups and debate over whether that is true and why that could be","http://www.wikidata.org/entity/Q2911806",FALSE,NA,FALSE,NA,1,NA,FALSE
"245","Ashkenazi Jews","Ashkenazi Jewish population screening for Tay-Sachs disease: the international and Australian experience.",NA,"scientific article","http://www.wikidata.org/entity/Q38219785",FALSE,NA,FALSE,NA,1,NA,FALSE
"246","Ashkenazi Jews","Ashkenazi Jews in Israel",NA,"Jewish ethnic group","http://www.wikidata.org/entity/Q20988580",FALSE,NA,FALSE,NA,1,NA,FALSE
"247","Ashkenazi Jews","Ashkenazi Jews and colon cancer",NA,"scientific article published on 01 October 1999","http://www.wikidata.org/entity/Q73082044",FALSE,NA,FALSE,NA,1,NA,FALSE
"248","Ashkenazi Jews","Ashkenazi Jews, sulfur gases, and ulcerative colitis",NA,"scientific article published on 01 June 1996","http://www.wikidata.org/entity/Q71439059",FALSE,NA,FALSE,NA,1,NA,FALSE
"249","associate professor","associate professor",NA,"academic rank","http://www.wikidata.org/entity/Q9344260",FALSE,NA,FALSE,NA,4,NA,FALSE
"250","associate professor","associate professor",NA,"academic rank in Norway","http://www.wikidata.org/entity/Q11971378",FALSE,NA,FALSE,NA,1,NA,FALSE
"251","associate professor","associate professor",NA,"academic rank in the Dutch speaking community of Belgium","http://www.wikidata.org/entity/Q19973878",FALSE,NA,FALSE,NA,1,NA,FALSE
"252","associate professor","associate professor",NA,"Netherlands academic rank","http://www.wikidata.org/entity/Q2585756",FALSE,NA,FALSE,NA,1,NA,FALSE
"253","associate professor","Jongwon Kim","Associate Professor","researcher","http://www.wikidata.org/entity/Q47433557",FALSE,NA,FALSE,NA,6,NA,FALSE
"254","associate professor","Pradit Wanrat","Associate Professor","Thai politician","http://www.wikidata.org/entity/Q31350956",FALSE,NA,FALSE,NA,9,NA,FALSE
"255","associate professor","Patsak Wandang","Associate Professor","thai politician","http://www.wikidata.org/entity/Q57629462",FALSE,NA,FALSE,NA,8,NA,FALSE
"256","associate professor","Wuttichai Kapikran","Associate Professor","Thai politician","http://www.wikidata.org/entity/Q58212168",FALSE,NA,FALSE,NA,8,NA,FALSE
